Time	UTC	ROTORCRAFT_STATUS:cpu_time	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_STATUS:ap_v_mode	ROTORCRAFT_STATUS:ap_h_mode	ROTORCRAFT_STATUS:arming_status	ROTORCRAFT_STATUS:ap_motors_on	ROTORCRAFT_STATUS:ap_in_flight	ROTORCRAFT_STATUS:ap_mode	ROTORCRAFT_STATUS:gps_status	ROTORCRAFT_STATUS:frame_rate	ROTORCRAFT_STATUS:rc_status	ROTORCRAFT_STATUS:motor_nb_err	ROTORCRAFT_STATUS:link_imu_nb_err	VIRT_BARO:PRESSURE	VIRT_BARO:FILT_HEIGHT	VIRT_BARO:HEIGHT	VIRT_BARO:ADC	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROTORCRAFT_NAV_STATUS:horizontal_mode	ROTORCRAFT_NAV_STATUS:cur_stage	ROTORCRAFT_NAV_STATUS:cur_block	ROTORCRAFT_NAV_STATUS:dist_wp	ROTORCRAFT_NAV_STATUS:dist_home	ROTORCRAFT_NAV_STATUS:stage_time	ROTORCRAFT_NAV_STATUS:block_time	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	ROTORCRAFT_FP:flight_time	ROTORCRAFT_FP:thrust	ROTORCRAFT_FP:carrot_psi	ROTORCRAFT_FP:carrot_up	ROTORCRAFT_FP:carrot_north	ROTORCRAFT_FP:carrot_east	ROTORCRAFT_FP:psi	ROTORCRAFT_FP:theta	ROTORCRAFT_FP:phi	ROTORCRAFT_FP:vup	ROTORCRAFT_FP:vnorth	ROTORCRAFT_FP:veast	ROTORCRAFT_FP:up	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	HOVER_LOOP:cmd_heading	HOVER_LOOP:cmd_y	HOVER_LOOP:cmd_x	HOVER_LOOP:err_sum_y	HOVER_LOOP:err_sum_x	HOVER_LOOP:err_yd	HOVER_LOOP:err_xd	HOVER_LOOP:err_y	HOVER_LOOP:err_x	HOVER_LOOP:est_ydd	HOVER_LOOP:est_xdd	HOVER_LOOP:est_yd	HOVER_LOOP:est_xd	HOVER_LOOP:est_y	HOVER_LOOP:est_x	HOVER_LOOP:sp_y	HOVER_LOOP:sp_x	VERT_LOOP:delta_t	VERT_LOOP:fb_cmd	VERT_LOOP:ff_cmd	VERT_LOOP:sum_err	VERT_LOOP:adp_meas	VERT_LOOP:adp_cov	VERT_LOOP:adp_inv_m	VERT_LOOP:ref_zdd	VERT_LOOP:ref_zd	VERT_LOOP:ref_z	VERT_LOOP:est_zdd	VERT_LOOP:est_zd	VERT_LOOP:est_z	VERT_LOOP:zd_sp	VERT_LOOP:z_sp	ROTORCRAFT_CMD:cmd_thrust	ROTORCRAFT_CMD:cmd_yaw	ROTORCRAFT_CMD:cmd_pitch	ROTORCRAFT_CMD:cmd_roll	IMU_MAG_SCALED:mz	IMU_MAG_SCALED:my	IMU_MAG_SCALED:mx	IMU_ACCEL_SCALED:az	IMU_ACCEL_SCALED:ay	IMU_ACCEL_SCALED:ax	IMU_GYRO_SCALED:gr	IMU_GYRO_SCALED:gq	IMU_GYRO_SCALED:gp	ENERGY:power	ENERGY:energy	ENERGY:amp	ENERGY:bat	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
231.217	11:56:30.978	230	118	1	2	0	1	0	4	3	91	0	1	0	101310.335938	1.220703	1.220703	1250	3081	-3572	-4553	263307	0	0	-232	-6231	2193	0	1	0	0.	25.5	0	230	0	3	8	170	351300	0	0	0	0	0	0	0	116453800	521380250	501224352	79184128	384209792	0	-1306	0	231	0	0	-3076	-371	-804	-265597	0	0	231	2193	-6231	0.	0	0	0	0	0	0	0	0	-2808	-2512	0	0	-6231	2193	0	0	0	0	0	0	0	26214	57147	0	0	0	3081	263307	-232	0	-232	-1306	0	190	314	1785	1687	433	-10898	-1643	833	-1316	4	-396	-249.298615	0	-21.127001	11.8	-0.090557	-0.750849	-0.195689
231.317	11:56:31.078	230	118	1	2	0	1	0	4	3	91	0	1	0	101310.453125	1.210938	1.210938	1240	-1200	-4104	-2830	219987	0	0	-236	-6266	2135	0	1	0	0.	25.5	0	230	0	3	8	170	351400	0	0	0	0	0	0	0	116453783	521380250	501224352	79184120	384209824	0	-1313	0	236	0	0	-3076	-411	-839	-219138	0	0	236	2135	-6266	0.	0	0	0	0	0	0	0	0	-4447	-3349	0	0	-6266	2135	0	0	0	0	0	0	0	26214	57147	0	0	0	-1200	219987	-236	0	-236	-1313	0	473	413	1733	1594	440	-12203	-1339	2172	-1591	1368	-505	-250.372406	0	-21.218	11.8	-0.101163	-0.75028	-0.204974
231.417	11:56:31.178	230	118	1	2	0	1	0	4	3	91	0	1	0	101310.507812	1.206094	1.206094	1240	-607	-2362	257	179657	0	0	-240	-6387	2152	0	1	0	0.	25.5	0	230	0	3	8	170	351500	0	0	0	0	0	0	0	116453716	521380216	501224352	79184072	384209824	0	-1313	0	240	0	0	-3060	-514	-848	-180394	0	0	240	2152	-6387	0.	0	0	0	0	0	0	0	0	-2664	176	0	0	-6387	2152	0	0	0	0	0	0	0	26214	57147	0	0	0	-607	179657	-240	0	-240	-1313	0	402	439	1680	1679	471	-9182	-3870	-976	-1455	-880	-283	-249.605408	0	-21.153	11.8	-0.124583	-0.750685	-0.207634
231.517	11:56:31.278	230	118	1	2	0	1	0	4	3	91	0	1	0	101310.976562	1.167344	1.167344	1205	1709	-3144	-2482	176888	0	0	-244	-6448	2163	0	1	0	0.	25.5	0	230	0	3	8	170	351600	0	0	0	0	0	0	0	116453683	521380200	501224352	79184048	384209824	0	-1313	0	244	0	0	-3022	-506	-686	-176913	0	0	244	2163	-6448	0.	0	0	0	0	0	0	0	0	-3108	-2678	0	0	-6448	2163	0	0	0	0	0	0	0	26214	57147	0	0	0	1709	176888	-244	0	-244	-1313	0	189	229	1668	1731	478	-9471	-735	-235	510	-318	1312	-252.826813	0	-21.426001	11.8	-0.123392	-0.737589	-0.167374
231.617	11:56:31.378	230	118	1	2	0	1	0	4	3	91	0	1	0	101310.859375	1.176758	1.176758	1205	2741	-3642	-2187	220139	0	0	-246	-6448	2163	0	1	0	0.	25.5	0	230	0	3	8	170	351700	0	0	0	0	0	0	0	116453683	521380200	501224352	79184048	384209824	0	-1313	0	246	0	0	-2994	-499	-762	-221759	0	0	246	2163	-6448	0.	0	0	0	0	0	0	0	0	-2833	-1808	0	0	-6448	2163	0	0	0	0	0	0	0	26214	57147	0	0	0	2741	220139	-246	0	-246	-1313	0	277	299	1805	1668	467	-8132	-2555	-161	-422	-492	-39	-253.287003	0	-21.465	11.8	-0.121582	-0.730957	-0.185791
231.717	11:56:31.478	231	118	1	2	0	1	0	4	3	90	0	1	0	101310.507812	1.206094	1.206094	1240	941	-3100	-550	254766	0	0	-247	-6469	2165	0	1	0	0.	25.5	0	230	0	3	8	170	351800	0	0	0	0	0	0	0	116453666	521380216	501224352	79184040	384209824	0	-1313	0	247	0	0	-2992	-491	-836	-255491	0	0	247	2165	-6469	0.	0	0	0	0	0	0	0	0	-3608	-1772	0	0	-6469	2165	0	0	0	0	0	0	0	26214	57147	0	0	0	941	254766	-247	0	-247	-1313	0	259	507	1680	1587	444	-8814	-1383	1456	-1499	52	200	-248.838394	0	-21.087999	11.8	-0.120252	-0.730328	-0.204533
231.817	11:56:31.578	231	118	1	2	0	1	0	4	3	90	0	1	0	101311.734375	1.104375	1.104375	1140	-1833	-2965	-1812	204041	0	0	-242	-6469	2165	0	1	0	0.	26.6	0	231	0	3	8	170	351900	0	0	0	0	0	0	0	116453666	521380216	501224352	79184040	384209824	0	-1313	0	243	0	0	-2916	-480	-831	-214085	0	0	243	2165	-6469	0.	0	0	0	0	0	0	0	0	-3415	-385	0	0	-6469	2165	0	0	0	0	0	0	0	26214	57147	0	0	0	-1833	204041	-242	0	-242	-1313	0	234	493	1708	1746	513	-9893	-2300	-549	-688	-880	-108	-249.145203	0	-21.114	11.8	-0.117241	-0.711092	-0.203001
231.917	11:56:31.678	231	118	1	2	0	1	0	4	3	90	0	1	0	101314.234375	0.896094	0.896094	925	-2087	-4353	78	181373	0	0	-231	-6507	2173	0	1	0	0.	26.6	0	231	0	3	8	170	352000	0	0	0	0	0	0	0	116453650	521380216	501224352	79184024	384209824	0	-1313	0	230	0	0	-2725	-437	-884	-179329	0	0	230	2173	-6507	0.	0	0	0	0	0	0	0	0	-3032	-2095	0	0	-6507	2173	0	0	0	0	0	0	0	26214	57147	0	0	0	-2087	181373	-231	0	-231	-1313	0	157	310	1878	1468	558	-13297	922	1417	1421	-252	-1826	-251.906403	0	-21.348	11.8	-0.106109	-0.665325	-0.215736
232.017	11:56:31.778	231	118	1	2	0	1	0	4	3	90	0	1	0	101312.664062	1.026875	1.026875	1060	1312	-3446	-1472	178727	0	0	-229	-6507	2173	0	1	0	0.	26.6	0	231	0	3	8	170	352100	0	0	0	0	0	0	0	116453650	521380216	501224352	79184024	384209824	0	-1313	0	228	0	0	-2612	-457	-857	-177254	0	0	228	2173	-6507	0.	0	0	0	0	0	0	0	0	-4146	-3263	0	0	-6507	2173	0	0	0	0	0	0	0	26214	57147	0	0	0	1312	178727	-229	0	-229	-1313	0	224	362	1672	1709	482	-9859	-2275	804	130	-614	2231	-252.366592	0	-21.386999	11.8	-0.11145	-0.637222	-0.209739
232.117	11:56:31.878	231	118	1	2	0	1	0	4	3	90	0	1	0	101311.328125	1.138281	1.138281	1175	2579	-2132	-2236	212444	0	0	-232	-6507	2173	0	1	0	0.	26.6	0	231	0	3	8	170	352200	0	0	0	0	0	0	0	116453650	521380216	501224352	79184024	384209824	0	-1313	0	232	0	0	-2485	-428	-882	-216101	0	0	232	2173	-6507	0.	0	0	0	0	0	0	0	0	-2514	1158	0	0	-6507	2173	0	0	0	0	0	0	0	26214	57147	0	0	0	2579	212444	-232	0	-232	-1313	0	205	538	1935	1542	528	-7779	-318	770	43	348	741	-250.947189	0	-21.087999	11.9	-0.104128	-0.605916	-0.21539
232.217	11:56:31.978	231	118	1	2	0	1	0	4	3	90	0	1	0	101310.398438	1.215781	1.215781	1255	1790	-2247	-688	267856	0	0	-235	-6528	2176	0	1	0	0.	26.6	0	231	0	3	8	170	352300	0	0	0	0	0	0	0	116453633	521380216	501224352	79184016	384209824	0	-1313	0	236	0	0	-2388	-329	-923	-262489	0	0	236	2176	-6528	0.	0	0	0	0	0	0	0	0	-1910	-85	0	0	-6528	2176	0	0	0	0	0	0	0	26214	57147	0	0	0	1790	267856	-235	0	-235	-1313	0	199	493	1874	1520	528	-6283	-2810	-142	152	392	113	-250.986008	0	-21.27	11.8	-0.080083	-0.582732	-0.225466
232.317	11:56:32.078	231	118	1	2	0	1	0	4	3	90	0	1	0	101310.164062	1.235156	1.235156	1275	857	-3594	-2077	279265	0	0	-238	-6528	2176	0	1	0	0.	26.6	0	231	0	3	8	170	352400	0	0	0	0	0	0	0	116453633	521380216	501224352	79184016	384209824	0	-1313	0	238	0	0	-2355	-254	-952	-279934	0	0	238	2176	-6528	0.	0	0	0	0	0	0	0	0	-2818	-1420	0	0	-6528	2176	0	0	0	0	0	0	0	26214	57147	0	0	0	857	279265	-238	0	-238	-1313	0	115	474	1660	1687	429	-9952	662	966	-252	300	-418	-253.422394	0	-21.296	11.9	-0.0625	-0.574951	-0.231934
232.417	11:56:32.178	231	118	1	2	0	1	0	4	3	90	0	1	0	101310.28125	1.225469	1.225469	1265	-2100	-4050	-266	225497	0	0	-241	-6563	2117	0	1	0	0.	26.6	0	231	0	3	8	170	352500	0	0	0	0	0	0	0	116453616	521380216	501224352	79184008	384209856	0	-1313	0	241	0	0	-2375	-206	-909	-224031	0	0	241	2117	-6563	0.	0	0	0	0	0	0	0	0	-4679	-953	0	0	-6563	2117	0	0	0	0	0	0	0	26214	57147	0	0	0	-2100	225497	-241	0	-241	-1313	0	270	193	1842	1635	509	-10869	-657	-774	-1085	204	-645	-250.986008	0	-21.27	11.8	-0.050756	-0.579716	-0.22095
232.517	11:56:32.278	231	118	1	2	0	1	0	4	3	90	0	1	0	101310.507812	1.206094	1.206094	1240	51	-3890	-148	144537	0	0	-246	-6563	2117	0	1	0	0.	26.6	0	231	0	3	8	170	352600	0	0	0	0	0	0	0	116453616	521380216	501224352	79184008	384209856	0	-1313	0	246	0	0	-2345	-263	-911	-143848	0	0	246	2117	-6563	0.	0	0	0	0	0	0	0	0	-2266	-1397	0	0	-6563	2117	0	0	0	0	0	0	0	26214	57147	0	0	0	51	144537	-246	0	-246	-1313	0	251	395	1700	1624	494	-12527	-4139	-255	-1268	-2101	1630	-250.832611	0	-21.257	11.8	-0.064586	-0.572187	-0.222346
232.617	11:56:32.378	231	118	1	2	0	1	0	4	3	90	0	1	0	101310.398438	1.21582	1.21582	1250	4046	-4956	-2848	136816	0	0	-252	-6563	2117	0	1	0	0.	26.6	0	231	0	3	8	170	352700	0	0	0	0	0	0	0	116453616	521380216	501224352	79184008	384209856	0	-1313	0	253	0	0	-2258	-218	-798	-134358	0	0	253	2117	-6563	0.	0	0	0	0	0	0	0	0	-4692	-1663	0	0	-6563	2117	0	0	0	0	0	0	0	26214	57147	0	0	0	4046	136816	-252	0	-252	-1313	0	109	224	1745	1679	505	-10967	-1628	1628	-335	-187	1181	-251.292801	0	-21.296	11.8	-0.052929	-0.550893	-0.194659
232.717	11:56:32.478	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.507812	1.206055	1.206055	1235	3726	-2338	-1567	184659	0	0	-256	-6604	2122	0	1	0	0.	26.6	0	231	0	3	8	170	352800	0	0	0	0	0	0	0	116453600	521380233	501224352	79183992	384209856	0	-1313	0	256	0	0	-2230	-212	-827	-189629	0	0	256	2122	-6604	0.	0	0	0	0	0	0	0	0	-921	-13	0	0	-6604	2122	0	0	0	0	0	0	0	26214	57147	0	0	0	3726	184659	-256	0	-256	-1313	0	224	475	1648	1628	440	-12002	-833	2413	-130	61	579	-250.986008	0	-21.27	11.8	-0.050883	-0.544936	-0.199109
232.817	11:56:32.578	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.101562	1.240234	1.240234	1270	-115	-2927	-1057	213092	0	0	-259	-6625	2127	0	1	0	0.	27.2	0	232	0	3	8	170	352900	0	0	0	0	0	0	0	116453583	521380233	501224352	79183984	384209856	0	-1313	0	258	0	0	-2206	-206	-834	-212821	0	0	258	2127	-6625	0.	0	0	0	0	0	0	0	0	-2491	-1022	0	0	-6625	2127	0	0	0	0	0	0	0	26214	57147	0	0	0	-115	213092	-259	0	-259	-1313	0	114	537	1700	1668	509	-9319	897	1446	-91	87	627	-253.133606	0	-21.452	11.8	-0.050248	-0.538726	-0.204177
232.917	11:56:32.678	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.21875	1.230469	1.230469	1260	513	-5403	-1989	176935	0	0	-260	-6625	2127	0	1	0	0.	27.2	0	232	0	3	8	170	353000	0	0	0	0	0	0	0	116453583	521380233	501224352	79183984	384209856	0	-1313	0	260	0	0	-2110	-181	-878	-174971	0	0	260	2127	-6625	0.	0	0	0	0	0	0	0	0	-4181	-2636	0	0	-6625	2127	0	0	0	0	0	0	0	26214	57147	0	0	0	513	176935	-260	0	-260	-1313	0	27	410	1692	1635	444	-9255	-1628	927	-87	344	-470	-252.826813	0	-21.426001	11.8	-0.043701	-0.515137	-0.2146
233.017	11:56:32.778	232	118	1	2	0	1	0	4	3	91	0	1	0	101313.195312	0.982383	0.982383	1010	-1000	-4840	-3445	149318	0	0	-250	-6666	2132	0	1	0	0.	27.2	0	232	0	3	8	170	353100	0	0	0	0	0	0	0	116453566	521380233	501224352	79183968	384209856	0	-1313	0	251	0	0	-1991	-135	-917	-149217	0	0	251	2132	-6666	0.	0	0	0	0	0	0	0	0	-5212	-3075	0	0	-6666	2132	0	0	0	0	0	0	0	26214	57147	0	0	0	-1000	149318	-250	0	-250	-1313	0	-19	353	1729	1672	448	-9481	-3634	264	-980	784	-775	-251.446198	0	-21.309	11.8	-0.032227	-0.48584	-0.223389
233.117	11:56:32.878	232	118	1	2	0	1	0	4	3	91	0	1	0	101311.859375	1.094238	1.094238	1125	2255	-4652	-3710	173234	0	0	-249	-6684	2135	0	1	0	0.	27.2	0	232	0	3	8	170	353200	0	0	0	0	0	0	0	116453549	521380233	501224352	79183960	384209856	0	-1313	0	249	0	0	-1938	-149	-1002	-171965	0	0	249	2135	-6684	0.	0	0	0	0	0	0	0	0	-3903	-3799	0	0	-6684	2135	0	0	0	0	0	0	0	26214	57147	0	0	0	2255	173234	-249	0	-249	-1313	0	206	297	1757	1602	478	-12169	-1824	1196	-1556	1843	-958	-249.451996	0	-21.139999	11.8	-0.035027	-0.475159	-0.246535
233.217	11:56:32.978	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.804688	1.181875	1.181875	1220	3846	-3917	-447	191924	0	0	-251	-6684	2135	0	1	0	0.	27.2	0	232	0	3	8	170	353300	0	0	0	0	0	0	0	116453549	521380233	501224352	79183960	384209856	0	-1313	0	251	0	0	-1971	-29	-882	-194779	0	0	251	2135	-6684	0.	0	0	0	0	0	0	0	0	-3046	-307	0	0	-6684	2135	0	0	0	0	0	0	0	26214	57147	0	0	0	3846	191924	-251	0	-251	-1313	0	-50	334	1834	1420	361	-11673	34	-1692	-610	1137	52	-250.525818	0	-21.231001	11.8	-0.006883	-0.48159	-0.214819
233.317	11:56:33.078	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.273438	1.225586	1.225586	1255	-586	-1559	-508	221355	0	0	-254	-6786	2152	0	1	0	0.	27.2	0	232	0	3	8	170	353400	0	0	0	0	0	0	0	116453499	521380216	501224352	79183920	384209856	0	-1313	0	254	0	0	-2029	-29	-894	-222692	0	0	254	2152	-6786	0.	0	0	0	0	0	0	0	0	-2443	-124	0	0	-6786	2152	0	0	0	0	0	0	0	26214	57147	0	0	0	-586	221355	-254	0	-254	-1313	0	15	637	1692	1594	334	-10025	-1133	912	-1608	-278	937	-252.673401	0	-21.413	11.8	-0.007108	-0.495773	-0.218837
233.417	11:56:33.178	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.273438	1.225547	1.225547	1260	2565	-4134	-1467	254897	0	0	-253	-6824	2158	0	1	0	0.	27.2	0	232	0	3	8	170	353500	0	0	0	0	0	0	0	116453466	521380200	501224352	79183904	384209856	0	-1313	0	254	0	0	-2100	-60	-879	-247840	0	0	254	2158	-6824	0.	0	0	0	0	0	0	0	0	-3530	-2760	0	0	-6824	2158	0	0	0	0	0	0	0	26214	57147	0	0	0	2565	254897	-253	0	-253	-1313	0	12	378	1878	1476	368	-9790	-1034	1427	-1669	-610	370	-253.133606	0	-21.452	11.8	-0.014737	-0.513542	-0.214772
233.517	11:56:33.278	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.335938	1.220703	1.220703	1250	2392	-2962	-1744	245062	0	0	-253	-6824	2158	0	1	0	0.	27.2	0	232	0	3	8	170	353600	0	0	0	0	0	0	0	116453466	521380200	501224352	79183904	384209856	0	-1313	0	253	0	0	-2299	-89	-930	-246637	0	0	253	2158	-6824	0.	0	0	0	0	0	0	0	0	-2271	-485	0	0	-6824	2158	0	0	0	0	0	0	0	26214	57147	0	0	0	2392	245062	-253	0	-253	-1313	0	57	480	1890	1335	425	-8681	-2952	917	-2288	-200	989	-250.986008	0	-21.27	11.8	-0.021088	-0.556715	-0.225076
233.617	11:56:33.378	232	118	1	2	0	1	0	4	3	91	0	1	0	101310.101562	1.240137	1.240137	1275	2075	-4851	-2937	214769	0	0	-255	-6845	2163	0	1	0	0.	27.2	0	232	0	3	8	170	353700	0	0	0	0	0	0	0	116453450	521380200	501224352	79183896	384209856	0	-1313	0	255	0	0	-2462	-190	-901	-216039	0	0	255	2163	-6845	0.	0	0	0	0	0	0	0	0	-4164	-1945	0	0	-6845	2163	0	0	0	0	0	0	0	26214	57147	0	0	0	2075	214769	-255	0	-255	-1313	0	58	371	1688	1335	342	-9966	-358	1343	-3238	-435	117	-252.520004	0	-21.4	11.8	-0.046387	-0.602051	-0.219482
233.717	11:56:33.478	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.21875	1.23041	1.23041	1265	-273	-3901	-2930	220114	0	0	-257	-6845	2163	0	1	0	0.	27.2	0	232	0	3	8	170	353800	0	0	0	0	0	0	0	116453450	521380200	501224352	79183896	384209856	0	-1313	0	256	0	0	-2503	-315	-873	-220754	0	0	256	2163	-6845	0.	0	0	0	0	0	0	0	0	-2287	-3139	0	0	-6845	2163	0	0	0	0	0	0	0	26214	57147	0	0	0	-273	220114	-257	0	-257	-1313	0	206	379	1809	1406	338	-9731	98	2006	-2558	-61	252	-255.116013	0	-21.620001	11.8	-0.077139	-0.610917	-0.212714
233.817	11:56:33.578	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.046875	1.245	1.245	1280	1002	-2511	-663	204148	0	0	-259	-6881	2101	0	1	0	0.	28.1	0	233	0	3	8	170	353900	0	0	0	0	0	0	0	116453433	521380200	501224352	79183888	384209888	0	-1313	0	259	0	0	-2496	-260	-777	-203326	0	0	259	2101	-6881	0.	0	0	0	0	0	0	0	0	-3374	-1801	0	0	-6881	2101	0	0	0	0	0	0	0	26214	57147	0	0	0	1002	204148	-259	0	-259	-1313	0	46	450	1729	1457	391	-9991	-1093	-981	-340	383	666	-253.287003	0	-21.465	11.8	-0.063157	-0.608964	-0.190537
233.917	11:56:33.678	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.164062	1.235352	1.235352	1265	1074	-3968	-2442	230351	0	0	-259	-6881	2101	0	1	0	0.	28.1	0	233	0	3	8	170	354000	0	0	0	0	0	0	0	116453433	521380200	501224352	79183888	384209888	0	-1313	0	260	0	0	-2463	-274	-786	-225725	0	0	260	2101	-6881	0.	0	0	0	0	0	0	0	0	-3501	-2846	0	0	-6881	2101	0	0	0	0	0	0	0	26214	57147	0	0	0	1074	230351	-259	0	-259	-1313	0	164	341	1765	1450	315	-7749	-1682	1530	-531	-331	-331	-250.832611	0	-21.257	11.8	-0.066778	-0.601154	-0.192034
234.017	11:56:33.778	233	118	1	2	0	1	0	4	3	90	0	1	0	101309.921875	1.254883	1.254883	1285	2800	-2991	-2670	217834	0	0	-261	-6881	2101	0	1	0	0.	28.1	0	233	0	3	8	170	354100	0	0	0	0	0	0	0	116453433	521380200	501224352	79183888	384209888	0	-1313	0	261	0	0	-2403	-253	-838	-217471	0	0	261	2101	-6881	0.	0	0	0	0	0	0	0	0	-3020	-2616	0	0	-6881	2101	0	0	0	0	0	0	0	26214	57147	0	0	0	2800	217834	-261	0	-261	-1313	0	137	349	1813	1110	387	-10624	-2383	721	-632	-178	69	-251.292801	0	-21.296	11.8	-0.061813	-0.586264	-0.204829
234.117	11:56:33.878	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.101562	1.240234	1.240234	1270	2674	-4197	-2337	198145	0	0	-262	-6922	2109	0	1	0	0.	28.1	0	233	0	3	8	170	354200	0	0	0	0	0	0	0	116453416	521380200	501224352	79183872	384209888	0	-1313	0	262	0	0	-2286	-205	-837	-200913	0	0	262	2109	-6922	0.	0	0	0	0	0	0	0	0	-2651	-1912	0	0	-6922	2109	0	0	0	0	0	0	0	26214	57147	0	0	0	2674	198145	-262	0	-262	-1313	0	69	237	1704	1365	364	-12399	510	1388	475	43	239	-252.980194	0	-21.438999	11.8	-0.049635	-0.557321	-0.203592
234.217	11:56:33.978	233	118	1	2	0	1	0	4	3	90	0	1	0	101311.390625	1.132812	1.132812	1160	-2284	-2856	-37	186808	0	0	-259	-6922	2109	0	1	0	0.	28.1	0	233	0	3	8	170	354300	0	0	0	0	0	0	0	116453416	521380200	501224352	79183872	384209888	0	-1313	0	258	0	0	-2146	-234	-783	-186085	0	0	258	2109	-6922	0.	0	0	0	0	0	0	0	0	-3363	-793	0	0	-6922	2109	0	0	0	0	0	0	0	26214	57147	0	0	0	-2284	186808	-259	0	-259	-1313	0	326	335	1882	1361	364	-10992	559	696	780	82	1333	-250.986008	0	-21.27	11.8	-0.057842	-0.523632	-0.190687
234.317	11:56:34.078	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.398438	1.21582	1.21582	1245	1801	-4154	-2479	144887	0	0	-261	-6922	2109	0	1	0	0.	28.1	0	233	0	3	8	170	354400	0	0	0	0	0	0	0	116453416	521380200	501224352	79183872	384209888	0	-1313	0	261	0	0	-2082	-342	-802	-142794	0	0	261	2109	-6922	0.	0	0	0	0	0	0	0	0	-3262	-3572	0	0	-6922	2109	0	0	0	0	0	0	0	26214	57147	0	0	0	1801	144887	-261	0	-261	-1313	0	237	412	1757	1402	440	-9157	-2251	-171	-623	-1203	658	-250.986008	0	-21.27	11.8	-0.083252	-0.507568	-0.196533
234.417	11:56:34.178	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.046875	1.245117	1.245117	1275	-876	-2717	-793	137227	0	0	-265	-6942	2112	0	1	0	0.	28.1	0	233	0	3	8	170	354500	0	0	0	0	0	0	0	116453399	521380200	501224352	79183864	384209888	0	-1313	0	265	0	0	-2014	-316	-753	-136595	0	0	265	2112	-6942	0.	0	0	0	0	0	0	0	0	-3476	-1619	0	0	-6942	2112	0	0	0	0	0	0	0	26214	57147	0	0	0	-876	137227	-265	0	-265	-1313	0	182	426	1878	1357	395	-8681	-3315	-716	-17	-126	649	-251.599609	0	-21.322001	11.8	-0.077112	-0.493129	-0.183643
234.517	11:56:34.278	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.21875	1.230469	1.230469	1260	881	-3468	-669	164468	0	0	-268	-6942	2112	0	1	0	0.	28.1	0	233	0	3	8	170	354600	0	0	0	0	0	0	0	116453399	521380200	501224352	79183864	384209888	0	-1313	0	268	0	0	-2049	-333	-740	-162968	0	0	268	2112	-6942	0.	0	0	0	0	0	0	0	0	-4285	-1158	0	0	-6942	2112	0	0	0	0	0	0	0	26214	57147	0	0	0	881	164468	-268	0	-268	-1313	0	249	311	1741	1406	463	-10481	804	313	-693	-91	-435	-252.059799	0	-21.361	11.8	-0.081675	-0.500437	-0.180939
234.617	11:56:34.378	233	118	1	2	0	1	0	4	3	90	0	1	0	101310.164062	1.235352	1.235352	1265	1332	-3422	-174	178767	0	0	-270	-6942	2112	0	1	0	0.	28.1	0	233	0	3	8	170	354700	0	0	0	0	0	0	0	116453399	521380200	501224352	79183864	384209888	0	-1313	0	269	0	0	-2173	-356	-739	-180638	0	0	269	2112	-6942	0.	0	0	0	0	0	0	0	0	-2734	-481	0	0	-6942	2112	0	0	0	0	0	0	0	26214	57147	0	0	0	1332	178767	-270	0	-270	-1313	0	197	369	1741	1435	486	-10089	323	112	-1625	-453	-601	-251.446198	0	-21.309	11.8	-0.087454	-0.531596	-0.180204
234.717	11:56:34.478	234	118	1	2	0	1	0	4	3	91	0	1	0	101310.101562	1.240234	1.240234	1270	-1822	-2563	935	176331	0	0	-270	-6942	2112	0	1	0	0.	28.1	0	233	0	3	8	170	354800	0	0	0	0	0	0	0	116453399	521380200	501224352	79183864	384209888	0	-1313	0	271	0	0	-2371	-400	-782	-177111	0	0	271	2112	-6942	0.	0	0	0	0	0	0	0	0	-3909	-51	0	0	-6942	2112	0	0	0	0	0	0	0	26214	57147	0	0	0	-1822	176331	-270	0	-270	-1313	0	178	478	1753	1320	437	-9427	-1765	176	-3443	-479	-379	-248.531601	0	-21.062	11.8	-0.097988	-0.579755	-0.190993
